x,y,d_left,d_right,psi
-6.099999999999426,1.384589075242602,0.6505905462665875,0.6512697231885475,-1.5707963267948966
-6.099999999999426,1.2847113184609662,0.6505947597003312,0.6512706992976187,-1.5707963267948966
-6.099999999999426,1.1848335616793304,0.6505989880911015,0.6512716757806437,4.703697004469754
-6.101736074375075,1.0849833541843505,0.6523388839211727,0.6495382543562616,4.685519974557268
-6.105365822109295,0.9851785834209521,0.6559726583201372,0.6459120595700513,4.6733698350402175
-6.1095279246099725,0.8853917071331183,0.663400651931138,0.6417534877969587,4.661861290251218
-6.115454106088117,0.7856900019857137,0.6871431735306882,0.6358290432211493,4.666533076520048
-6.118682750068818,0.685888328595132,0.7215410416778533,0.6326030931286121,4.698098365415444
-6.118307778993267,0.5860149951350756,0.764357462915652,0.6329780167338804,-1.5472731825446484
-6.113985543783716,0.4862407040354879,0.8139177763181099,0.6372859800633226,-1.5014494361694721
-6.104472588428346,0.3868279002728282,0.8530274935407621,0.6467524366921044,-1.444436676926872
-6.08882715470704,0.28820005556094785,0.8915781505338302,0.6622959396283374,-1.3822229342850307
-6.067053653425331,0.19075388743289137,0.9337704706684924,0.6839017781053327,-1.3133008193387745
-6.038012998742008,0.09524095829203244,0.9778566884686305,0.7126962860263143,-1.2319268215592722
-6.00074665409597,0.002630476759012332,1.022312784202112,0.7496550085982242,-1.1416493866692061
-5.955016773739534,-0.08613629472711241,1.066286288345571,0.795096851458798,-1.039999650437509
